"death","pm10tmean","date","tmpd","dptp","dow"
183,NA,2003-10-10,61.666666667,58.466666667,"Friday"
171,NA,2003-10-11,63.666666667,51.866666667,"Saturday"
130,-1.604928452,2003-10-12,63.333333333,54.266666667,"Sunday"
156,NA,2003-10-13,64.333333333,46.933333333,"Monday"
148,NA,2003-10-14,61.333333333,55.133333333,"Tuesday"
167,NA,2003-10-15,58.333333333,43.233333333,"Wednesday"
167,NA,2003-10-16,58.333333333,39.866666667,"Thursday"
154,NA,2003-10-17,52.333333333,41.7,"Friday"
140,-5.649659572,2003-10-18,51.333333333,39,"Saturday"
164,NA,2003-10-19,50.333333333,42.8,"Sunday"
178,NA,2003-10-20,49.666666667,41.433333333,"Monday"
149,NA,2003-10-21,64,54.6,"Tuesday"
181,NA,2003-10-22,47.666666667,40.166666667,"Wednesday"
118,NA,2003-10-23,42,26.633333333,"Thursday"
153,-7.136050557,2003-10-24,44.333333333,27.733333333,"Friday"
189,NA,2003-10-25,49.666666667,41.9,"Saturday"
166,NA,2003-10-26,63,60.433333333,"Sunday"
154,NA,2003-10-27,59,59.133333333,"Monday"
156,NA,2003-10-28,53,43.433333333,"Tuesday"
145,NA,2003-10-29,55,51.366666667,"Wednesday"
137,-3.906412338,2003-10-30,53.333333333,38.066666667,"Thursday"
160,NA,2003-10-31,57.333333333,50.066666667,"Friday"
172,NA,2003-11-01,65,56.533333333,"Saturday"
158,NA,2003-11-02,62.333333333,54.066666667,"Sunday"
143,NA,2003-11-03,68.333333333,60.233333333,"Monday"
160,NA,2003-11-04,58.666666667,55.7,"Tuesday"
152,4.8579587023,2003-11-05,56,55.7,"Wednesday"
143,NA,2003-11-06,55.666666667,53.3,"Thursday"
162,NA,2003-11-07,53,39.966666667,"Friday"
157,NA,2003-11-08,43,16.633333333,"Saturday"
155,NA,2003-11-09,37,14.433333333,"Sunday"
163,NA,2003-11-10,40,19.866666667,"Monday"
177,0.1140108194,2003-11-11,46.666666667,37.5,"Tuesday"
188,NA,2003-11-12,54,52.333333333,"Wednesday"
167,NA,2003-11-13,49.333333333,32.1,"Thursday"
147,NA,2003-11-14,40.333333333,21.033333333,"Friday"
161,NA,2003-11-15,43.666666667,23.2,"Saturday"
150,NA,2003-11-16,44.333333333,35.5,"Sunday"
161,14.270192355,2003-11-17,49,45.5,"Monday"
159,NA,2003-11-18,51,46.666666667,"Tuesday"
143,NA,2003-11-19,59.333333333,56.866666667,"Wednesday"
174,NA,2003-11-20,51,39.3,"Thursday"
169,NA,2003-11-21,54,38.433333333,"Friday"
167,NA,2003-11-22,53.666666667,41.4,"Saturday"
152,-0.997283951,2003-11-23,48.333333333,42.3,"Sunday"
168,NA,2003-11-24,50,47.533333333,"Monday"
152,NA,2003-11-25,41.333333333,28,"Tuesday"
146,NA,2003-11-26,41.666666667,30.433333333,"Wednesday"
164,NA,2003-11-27,47.333333333,40.866666667,"Thursday"
190,NA,2003-11-28,56.666666667,54.9,"Friday"
171,-11.17297373,2003-11-29,46,28.066666667,"Saturday"
137,NA,2003-11-30,43.666666667,25.966666667,"Sunday"
187,NA,2003-12-01,44,28.166666667,"Monday"
183,NA,2003-12-02,30.333333333,13.466666667,"Tuesday"
163,NA,2003-12-03,26.666666667,9.5,"Wednesday"
150,NA,2003-12-04,34.666666667,17.033333333,"Thursday"
203,-3.043282915,2003-12-05,31.666666667,28.233333333,"Friday"
185,NA,2003-12-06,27.333333333,24.7,"Saturday"
174,NA,2003-12-07,26.666666667,17.566666667,"Sunday"
184,NA,2003-12-08,30.333333333,18.566666667,"Monday"
228,NA,2003-12-09,33.333333333,25.066666667,"Tuesday"
197,NA,2003-12-10,43.333333333,39.666666667,"Wednesday"
203,-9.153807278,2003-12-11,49.666666667,46.366666667,"Thursday"
158,NA,2003-12-12,38.333333333,20.233333333,"Friday"
169,NA,2003-12-13,32.333333333,12.866666667,"Saturday"
195,NA,2003-12-14,36,27.866666667,"Sunday"
194,NA,2003-12-15,37,26.966666667,"Monday"
174,NA,2003-12-16,39.333333333,31.033333333,"Tuesday"
200,-5.555293801,2003-12-17,45.333333333,43.466666667,"Wednesday"
196,NA,2003-12-18,34.666666667,20.8,"Thursday"
191,NA,2003-12-19,33.333333333,19.4,"Friday"
186,NA,2003-12-20,33.666666667,20.4,"Saturday"
178,NA,2003-12-21,32.333333333,16.7,"Sunday"
159,NA,2003-12-22,43,24.866666667,"Monday"
191,-0.708894879,2003-12-23,48.666666667,37.733333333,"Tuesday"
192,NA,2003-12-24,51,50.666666667,"Wednesday"
191,NA,2003-12-25,40.333333333,31.2,"Thursday"
214,NA,2003-12-26,37.333333333,23.766666667,"Friday"
191,NA,2003-12-27,45,26.466666667,"Saturday"
170,NA,2003-12-28,42,26.233333333,"Sunday"
219,5.5116758242,2003-12-29,44,34.8,"Monday"
172,NA,2003-12-30,46.333333333,35.466666667,"Tuesday"
208,NA,2003-12-31,42,27,"Wednesday"
205,NA,2004-01-01,41.333333333,24.8,"Thursday"
199,NA,2004-01-02,42.666666667,35.233333333,"Friday"
196,NA,2004-01-03,48.333333333,45.666666667,"Saturday"
172,0.5879497953,2004-01-04,47,45.1,"Sunday"
160,NA,2004-01-05,38.666666667,37.533333333,"Monday"
191,NA,2004-01-06,32,17.9,"Tuesday"
210,NA,2004-01-07,22.333333333,1.4333333333,"Wednesday"
198,NA,2004-01-08,26.666666667,10.766666667,"Thursday"
204,NA,2004-01-09,18.666666667,1.6,"Friday"
164,-7.393891254,2004-01-10,8.6666666667,-6.766666667,"Saturday"
198,NA,2004-01-11,17.333333333,0.9,"Sunday"
181,NA,2004-01-12,31.666666667,26.2,"Monday"
191,NA,2004-01-13,31,22.866666667,"Tuesday"
179,NA,2004-01-14,13.666666667,-1.1,"Wednesday"
187,NA,2004-01-15,10.666666667,1.7,"Thursday"
190,-7.590959247,2004-01-16,13.666666667,1.5333333333,"Friday"
198,NA,2004-01-17,27,14,"Saturday"
199,NA,2004-01-18,31.333333333,27.8,"Sunday"
189,NA,2004-01-19,24.333333333,9.8,"Monday"
196,NA,2004-01-20,23,7.9,"Tuesday"
183,NA,2004-01-21,22.333333333,7.4666666667,"Wednesday"
184,-1.693087002,2004-01-22,30,16.366666667,"Thursday"
190,NA,2004-01-23,17.333333333,-2.033333333,"Friday"
182,NA,2004-01-24,16.666666667,0.1333333333,"Saturday"
164,NA,2004-01-25,13.333333333,-4.366666667,"Sunday"
185,NA,2004-01-26,19.333333333,1.8333333333,"Monday"
169,NA,2004-01-27,22,17.066666667,"Tuesday"
191,-6.481817288,2004-01-28,25,17.766666667,"Wednesday"
183,NA,2004-01-29,23,5.5,"Thursday"
161,NA,2004-01-30,20.333333333,2.6,"Friday"
177,NA,2004-01-31,22.333333333,7.1,"Saturday"
184,NA,2004-02-01,28.333333333,14.833333333,"Sunday"
205,NA,2004-02-02,30.666666667,20.666666667,"Monday"
177,-3.072680715,2004-02-03,33,32.366666667,"Tuesday"
183,NA,2004-02-04,38.333333333,25,"Wednesday"
143,NA,2004-02-05,30,16.2,"Thursday"
167,NA,2004-02-06,33.666666667,31.866666667,"Friday"
169,NA,2004-02-07,35.333333333,30.433333333,"Saturday"
157,NA,2004-02-08,25.666666667,6.6333333333,"Sunday"
152,-1.083660605,2004-02-09,35,19.6,"Monday"
160,NA,2004-02-10,42.333333333,27.466666667,"Tuesday"
174,NA,2004-02-11,36.333333333,15.966666667,"Wednesday"
149,NA,2004-02-12,33,17.8,"Thursday"
170,NA,2004-02-13,38,22.8,"Friday"
166,NA,2004-02-14,37.666666667,19.166666667,"Saturday"
158,-7.888548794,2004-02-15,26.666666667,5.1,"Sunday"
184,NA,2004-02-16,24,0.2,"Monday"
162,NA,2004-02-17,28,17.9,"Tuesday"
174,NA,2004-02-18,36,17.466666667,"Wednesday"
156,NA,2004-02-19,38,23.6,"Thursday"
174,NA,2004-02-20,36.333333333,28.4,"Friday"
154,-0.026920485,2004-02-21,43.666666667,33.1,"Saturday"
174,NA,2004-02-22,38.666666667,23.5,"Sunday"
167,NA,2004-02-23,38.666666667,21.233333333,"Monday"
147,NA,2004-02-24,34.666666667,26.266666667,"Tuesday"
168,NA,2004-02-25,32.666666667,7.9,"Wednesday"
158,NA,2004-02-26,35.666666667,10.4,"Thursday"
172,-5.574922933,2004-02-27,36.333333333,3.0333333333,"Friday"
168,NA,2004-02-28,44,14.466666667,"Saturday"
171,NA,2004-02-29,49,20.633333333,"Sunday"
176,NA,2004-03-01,51.333333333,26.733333333,"Monday"
168,NA,2004-03-02,53.333333333,42.966666667,"Tuesday"
174,NA,2004-03-03,52.666666667,33.5,"Wednesday"
156,4.1718742018,2004-03-04,47.666666667,42.733333333,"Thursday"
150,NA,2004-03-05,45.333333333,43.733333333,"Friday"
154,NA,2004-03-06,53.333333333,47.1,"Saturday"
155,NA,2004-03-07,46.666666667,29.3,"Sunday"
178,NA,2004-03-08,37.666666667,34.4,"Monday"
158,NA,2004-03-09,38.666666667,33.7,"Tuesday"
144,-3.769231933,2004-03-10,39.666666667,29.9,"Wednesday"
132,NA,2004-03-11,45.666666667,24.066666667,"Thursday"
168,NA,2004-03-12,42,21.533333333,"Friday"
153,NA,2004-03-13,37.333333333,13.166666667,"Saturday"
142,NA,2004-03-14,35.333333333,19.833333333,"Sunday"
160,NA,2004-03-15,50,25.5,"Monday"
174,-7.513174151,2004-03-16,37,26.566666667,"Tuesday"
176,NA,2004-03-17,30,25.4,"Wednesday"
146,NA,2004-03-18,33.666666667,28.433333333,"Thursday"
162,NA,2004-03-19,37.333333333,28.9,"Friday"
149,NA,2004-03-20,38.333333333,29.233333333,"Saturday"
142,NA,2004-03-21,40.333333333,28.333333333,"Sunday"
171,-8.441193098,2004-03-22,31,5.0666666667,"Monday"
141,NA,2004-03-23,35.333333333,11.6,"Tuesday"
157,NA,2004-03-24,47,28.3,"Wednesday"
153,NA,2004-03-25,46.333333333,42.433333333,"Thursday"
171,NA,2004-03-26,52.666666667,45.566666667,"Friday"
168,NA,2004-03-27,60,49.833333333,"Saturday"
152,-8.991668594,2004-03-28,50,38.1,"Sunday"
152,NA,2004-03-29,43,31.033333333,"Monday"
132,NA,2004-03-30,39.333333333,33.7,"Tuesday"
163,NA,2004-03-31,43.666666667,43.5,"Wednesday"
164,NA,2004-04-01,47.333333333,44.9,"Thursday"
179,NA,2004-04-02,45.333333333,40.1,"Friday"
138,-3.05022717,2004-04-03,45.666666667,39.033333333,"Saturday"
153,NA,2004-04-04,43,34.566666667,"Sunday"
174,NA,2004-04-05,37.333333333,15.166666667,"Monday"
155,NA,2004-04-06,43.666666667,10.1,"Tuesday"
170,NA,2004-04-07,56,31.966666667,"Wednesday"
155,NA,2004-04-08,49,36.2,"Thursday"
193,-0.967098516,2004-04-09,53,34.533333333,"Friday"
139,NA,2004-04-10,52.666666667,29.6,"Saturday"
178,NA,2004-04-11,48.666666667,34.666666667,"Sunday"
158,NA,2004-04-12,48.666666667,38.466666667,"Monday"
172,NA,2004-04-13,49.666666667,47.933333333,"Tuesday"
143,NA,2004-04-14,51.333333333,49.5,"Wednesday"
142,-7.434839877,2004-04-15,50.666666667,30.2,"Thursday"
169,NA,2004-04-16,52.666666667,22,"Friday"
162,NA,2004-04-17,58.333333333,42.966666667,"Saturday"
168,NA,2004-04-18,61.333333333,48.9,"Sunday"
184,NA,2004-04-19,63.666666667,50.766666667,"Monday"
138,NA,2004-04-20,64.666666667,44.466666667,"Tuesday"
170,-4.224383696,2004-04-21,55,42.566666667,"Wednesday"
145,NA,2004-04-22,64,54.2,"Thursday"
150,NA,2004-04-23,56,48.466666667,"Friday"
162,NA,2004-04-24,57.666666667,37.266666667,"Saturday"
148,NA,2004-04-25,50,30.133333333,"Sunday"
183,NA,2004-04-26,52.666666667,52.866666667,"Monday"
156,-0.132869493,2004-04-27,60,42.733333333,"Tuesday"
144,NA,2004-04-28,50.333333333,27.866666667,"Wednesday"
155,NA,2004-04-29,61,44.266666667,"Thursday"
161,NA,2004-04-30,62.666666667,52.133333333,"Friday"
150,NA,2004-05-01,63,55.433333333,"Saturday"
160,NA,2004-05-02,61.333333333,57.9,"Sunday"
153,-6.850981607,2004-05-03,55,50.666666667,"Monday"
138,NA,2004-05-04,52.666666667,31.466666667,"Tuesday"
162,NA,2004-05-05,56,45.6,"Wednesday"
142,NA,2004-05-06,59.333333333,44.466666667,"Thursday"
140,NA,2004-05-07,68.666666667,51.166666667,"Friday"
150,NA,2004-05-08,55.333333333,32.033333333,"Saturday"
173,3.659652103,2004-05-09,58.333333333,50,"Sunday"
155,NA,2004-05-10,61.666666667,55.8,"Monday"
169,NA,2004-05-11,72.333333333,63.5,"Tuesday"
156,NA,2004-05-12,74,65.2,"Wednesday"
160,NA,2004-05-13,70.666666667,62.5,"Thursday"
129,NA,2004-05-14,60.666666667,56.633333333,"Friday"
158,10.423366735,2004-05-15,72,62.2,"Saturday"
142,NA,2004-05-16,71,59.333333333,"Sunday"
122,NA,2004-05-17,63.333333333,57.866666667,"Monday"
134,NA,2004-05-18,70,63.533333333,"Tuesday"
126,NA,2004-05-19,66,60.833333333,"Wednesday"
147,NA,2004-05-20,64.333333333,52.166666667,"Thursday"
173,12.319422516,2004-05-21,69.333333333,62.633333333,"Friday"
134,NA,2004-05-22,71,65.033333333,"Saturday"
161,NA,2004-05-23,72,63.933333333,"Sunday"
160,NA,2004-05-24,65.666666667,60.866666667,"Monday"
165,NA,2004-05-25,64.666666667,57.866666667,"Tuesday"
143,NA,2004-05-26,58.333333333,55.433333333,"Wednesday"
143,-1.512264026,2004-05-27,65.333333333,58.4,"Thursday"
173,NA,2004-05-28,69,59.966666667,"Friday"
126,NA,2004-05-29,61,37.7,"Saturday"
142,NA,2004-05-30,62.666666667,44.866666667,"Sunday"
140,NA,2004-05-31,62,55.3,"Monday"
152,NA,2004-06-01,61.333333333,56.533333333,"Tuesday"
129,1.9722582973,2004-06-02,69.666666667,56.533333333,"Wednesday"
159,NA,2004-06-03,69,53.4,"Thursday"
144,NA,2004-06-04,66,47.6,"Friday"
134,NA,2004-06-05,63.666666667,53.1,"Saturday"
170,NA,2004-06-06,58,55.666666667,"Sunday"
167,NA,2004-06-07,68.333333333,60.533333333,"Monday"
178,28.952613463,2004-06-08,77,64.066666667,"Tuesday"
154,NA,2004-06-09,81,68.3,"Wednesday"
163,NA,2004-06-10,73.333333333,65.5,"Thursday"
136,NA,2004-06-11,66.333333333,49.133333333,"Friday"
140,NA,2004-06-12,66.333333333,45,"Saturday"
150,NA,2004-06-13,68,52.6,"Sunday"
154,4.2589462444,2004-06-14,72,65.266666667,"Monday"
147,NA,2004-06-15,79.333333333,68.8,"Tuesday"
155,NA,2004-06-16,80,64.7,"Wednesday"
142,NA,2004-06-17,79,71.3,"Thursday"
168,NA,2004-06-18,80.333333333,71.766666667,"Friday"
147,NA,2004-06-19,73.333333333,60.5,"Saturday"
134,-5.563104974,2004-06-20,66,46.533333333,"Sunday"
145,NA,2004-06-21,70.666666667,53.9,"Monday"
141,NA,2004-06-22,71.333333333,66.4,"Tuesday"
138,NA,2004-06-23,76,61.233333333,"Wednesday"
148,NA,2004-06-24,73.333333333,63.433333333,"Thursday"
153,NA,2004-06-25,73.333333333,66.5,"Friday"
112,4.4582246998,2004-06-26,73.333333333,61,"Saturday"
148,NA,2004-06-27,70.333333333,52,"Sunday"
143,NA,2004-06-28,72,56.7,"Monday"
151,NA,2004-06-29,70.666666667,56.866666667,"Tuesday"
139,NA,2004-06-30,74.333333333,58.366666667,"Wednesday"
174,NA,2004-07-01,74.666666667,66.533333333,"Thursday"
159,14.298913952,2004-07-02,78.333333333,66.266666667,"Friday"
143,NA,2004-07-03,75.666666667,57.2,"Saturday"
147,NA,2004-07-04,75,60.866666667,"Sunday"
149,NA,2004-07-05,78,71.666666667,"Monday"
161,NA,2004-07-06,75.666666667,60.833333333,"Tuesday"
155,NA,2004-07-07,75.333333333,63.8,"Wednesday"
165,9.5722462722,2004-07-08,81,66.666666667,"Thursday"
141,NA,2004-07-09,74.666666667,55.533333333,"Friday"
132,NA,2004-07-10,76,59.7,"Saturday"
137,NA,2004-07-11,77.666666667,62.5,"Sunday"
147,NA,2004-07-12,69.333333333,66.5,"Monday"
144,NA,2004-07-13,66.666666667,64.166666667,"Tuesday"
125,3.5273118086,2004-07-14,72.333333333,65.066666667,"Wednesday"
153,NA,2004-07-15,74.333333333,62.366666667,"Thursday"
152,NA,2004-07-16,73.666666667,61.7,"Friday"
149,NA,2004-07-17,77.666666667,64.7,"Saturday"
132,NA,2004-07-18,73.666666667,69.466666667,"Sunday"
133,NA,2004-07-19,75,68.3,"Monday"
137,13.069632361,2004-07-20,78.333333333,65.733333333,"Tuesday"
135,NA,2004-07-21,79,63.966666667,"Wednesday"
143,NA,2004-07-22,79.333333333,70.433333333,"Thursday"
140,NA,2004-07-23,75.666666667,72.8,"Friday"
128,NA,2004-07-24,70.666666667,65.033333333,"Saturday"
130,NA,2004-07-25,71.666666667,59.766666667,"Sunday"
158,-1.42127673,2004-07-26,72.666666667,57.366666667,"Monday"
134,NA,2004-07-27,71,66.133333333,"Tuesday"
135,NA,2004-07-28,72,69.266666667,"Wednesday"
142,NA,2004-07-29,76.333333333,65.233333333,"Thursday"
150,NA,2004-07-30,78,71.4,"Friday"
167,NA,2004-07-31,80,74.433333333,"Saturday"
132,-3.942648922,2004-08-01,78.333333333,73.433333333,"Sunday"
137,NA,2004-08-02,80,71.766666667,"Monday"
160,NA,2004-08-03,79,72.466666667,"Tuesday"
153,NA,2004-08-04,80.333333333,70.466666667,"Wednesday"
121,NA,2004-08-05,72.333333333,59.766666667,"Thursday"
124,NA,2004-08-06,68,49.733333333,"Friday"
138,-6.595667989,2004-08-07,66,49.866666667,"Saturday"
151,NA,2004-08-08,69.666666667,54.366666667,"Sunday"
126,NA,2004-08-09,75,59.966666667,"Monday"
158,NA,2004-08-10,77,66.4,"Tuesday"
144,NA,2004-08-11,75.666666667,69.5,"Wednesday"
138,NA,2004-08-12,76.333333333,70.333333333,"Thursday"
149,-2.303770875,2004-08-13,76,71.666666667,"Friday"
132,NA,2004-08-14,73,67.166666667,"Saturday"
139,NA,2004-08-15,71,67.9,"Sunday"
139,NA,2004-08-16,70,66.5,"Monday"
137,NA,2004-08-17,70.333333333,62.233333333,"Tuesday"
134,NA,2004-08-18,73,68.866666667,"Wednesday"
149,11.644229819,2004-08-19,78.333333333,70.233333333,"Thursday"
139,NA,2004-08-20,82,73.166666667,"Friday"
137,NA,2004-08-21,74.333333333,69.3,"Saturday"
122,NA,2004-08-22,68.333333333,52.833333333,"Sunday"
142,NA,2004-08-23,73,60.866666667,"Monday"
149,NA,2004-08-24,72.666666667,62.866666667,"Tuesday"
146,-4.100119067,2004-08-25,70.666666667,57.466666667,"Wednesday"
136,NA,2004-08-26,70,62.066666667,"Thursday"
145,NA,2004-08-27,76,68.966666667,"Friday"
142,NA,2004-08-28,80.333333333,71.733333333,"Saturday"
170,NA,2004-08-29,79.666666667,70.466666667,"Sunday"
135,NA,2004-08-30,79.333333333,73.333333333,"Monday"
148,-1.030163214,2004-08-31,77.333333333,66.333333333,"Tuesday"
159,NA,2004-09-01,73.666666667,56.633333333,"Wednesday"
167,NA,2004-09-02,72.666666667,57.8,"Thursday"
120,NA,2004-09-03,72.333333333,62.766666667,"Friday"
147,NA,2004-09-04,77.666666667,64.566666667,"Saturday"
142,NA,2004-09-05,68.666666667,57.866666667,"Sunday"
143,-2.771536797,2004-09-06,67.333333333,58.566666667,"Monday"
146,NA,2004-09-07,74,67.133333333,"Tuesday"
154,NA,2004-09-08,72,70.833333333,"Wednesday"
139,NA,2004-09-09,75.666666667,71.5,"Thursday"
134,NA,2004-09-10,73.666666667,58.2,"Friday"
133,NA,2004-09-11,68.333333333,56.866666667,"Saturday"
148,-0.73818375,2004-09-12,69.666666667,59.8,"Sunday"
142,NA,2004-09-13,75,61.366666667,"Monday"
150,NA,2004-09-14,68.333333333,57.666666667,"Tuesday"
154,NA,2004-09-15,67.333333333,61.466666667,"Wednesday"
145,NA,2004-09-16,72.666666667,66.266666667,"Thursday"
123,NA,2004-09-17,73.666666667,69.366666667,"Friday"
141,-7.267000991,2004-09-18,66.666666667,61,"Saturday"
124,NA,2004-09-19,58.666666667,43.7,"Sunday"
162,NA,2004-09-20,62,46.333333333,"Monday"
147,NA,2004-09-21,70.333333333,50.9,"Tuesday"
158,NA,2004-09-22,72.333333333,53.233333333,"Wednesday"
164,NA,2004-09-23,74.333333333,58.35,"Thursday"
148,-1.40060129,2004-09-24,69,57.4,"Friday"
157,NA,2004-09-25,68.666666667,59.433333333,"Saturday"
163,NA,2004-09-26,73,59.366666667,"Sunday"
188,NA,2004-09-27,69.333333333,62.1,"Monday"
138,NA,2004-09-28,69,67.233333333,"Tuesday"
133,NA,2004-09-29,63.666666667,56.433333333,"Wednesday"
146,-3.523094912,2004-09-30,63,52.8,"Thursday"
160,NA,2004-10-01,64.666666667,52.966666667,"Friday"
147,NA,2004-10-02,64,58.7,"Saturday"
155,NA,2004-10-03,61.333333333,47.333333333,"Sunday"
144,NA,2004-10-04,62.333333333,52.8,"Monday"
161,NA,2004-10-05,54.666666667,36.8,"Tuesday"
172,-0.942250756,2004-10-06,55.666666667,39.333333333,"Wednesday"
163,NA,2004-10-07,63.666666667,48.9,"Thursday"
161,NA,2004-10-08,65.666666667,56.9,"Friday"
166,NA,2004-10-09,65.333333333,59.266666667,"Saturday"
171,NA,2004-10-10,59.666666667,48.9,"Sunday"
167,NA,2004-10-11,54.666666667,41.033333333,"Monday"
155,-5.176676986,2004-10-12,56.333333333,40.533333333,"Tuesday"
165,NA,2004-10-13,58.333333333,44.2,"Wednesday"
175,NA,2004-10-14,58.333333333,54.166666667,"Thursday"
162,NA,2004-10-15,59.666666667,56.9,"Friday"
149,NA,2004-10-16,55.333333333,43.833333333,"Saturday"
151,NA,2004-10-17,50.666666667,34.9,"Sunday"
177,-3.336904354,2004-10-18,52.333333333,39.233333333,"Monday"
140,NA,2004-10-19,51,48.833333333,"Tuesday"
161,NA,2004-10-20,53.333333333,45.433333333,"Wednesday"
152,NA,2004-10-21,52,42.9,"Thursday"
177,NA,2004-10-22,53.333333333,40.95,"Friday"
159,NA,2004-10-23,49.666666667,37.25,"Saturday"
137,-5.225669987,2004-10-24,51.333333333,40.133333333,"Sunday"
177,NA,2004-10-25,52,44.3,"Monday"
167,NA,2004-10-26,56.666666667,43.866666667,"Tuesday"
158,NA,2004-10-27,56,43.166666667,"Wednesday"
164,NA,2004-10-28,51.333333333,34.933333333,"Thursday"
178,NA,2004-10-29,53.333333333,45.866666667,"Friday"
154,3.6972063172,2004-10-30,58.666666667,57.1,"Saturday"
191,NA,2004-10-31,66,50.2,"Sunday"
155,NA,2004-11-01,55.333333333,38.7,"Monday"
161,NA,2004-11-02,53,45.766666667,"Tuesday"
172,NA,2004-11-03,53,37.466666667,"Wednesday"
131,NA,2004-11-04,45.666666667,39.333333333,"Thursday"
155,-7.895975501,2004-11-05,50.666666667,31.233333333,"Friday"
151,NA,2004-11-06,51.666666667,32.5,"Saturday"
151,NA,2004-11-07,57.666666667,42.233333333,"Sunday"
162,NA,2004-11-08,49.333333333,25.4,"Monday"
164,NA,2004-11-09,37.666666667,19.733333333,"Tuesday"
138,NA,2004-11-10,37.333333333,22.4,"Wednesday"
168,3.2473355861,2004-11-11,50.333333333,37,"Thursday"
158,NA,2004-11-12,42.666666667,36.15,"Friday"
167,NA,2004-11-13,39,24.3,"Saturday"
